step,split,value
268,train,1.73426353931427
269,train,1.8622570037841797
270,train,1.8105010986328125
271,train,1.8116012811660767
272,train,1.8974614143371582
273,train,1.7887697219848633
274,train,1.8217320442199707
275,train,1.8235002756118774
276,train,1.7284224033355713
277,train,1.7677438259124756
278,train,1.7607336044311523
279,train,1.8096730709075928
280,train,1.6945340633392334
281,train,1.8096638917922974
282,train,1.7100023031234741
283,train,1.7876636981964111
284,train,1.883081316947937
285,train,1.7819089889526367
286,train,1.859898328781128
287,train,1.7926757335662842
288,train,1.7370128631591797
289,train,1.7147727012634277
290,train,1.759674310684204
291,train,1.7061741352081299
292,train,1.8675345182418823
293,train,1.713875651359558
294,train,1.8407235145568848
295,train,1.7207542657852173
296,train,1.7889935970306396
297,train,1.6756569147109985
298,train,1.8372631072998047
299,train,1.6976544857025146
300,train,1.680245041847229
300,val,1.785136342048645
301,train,1.8173458576202393
302,train,1.7771408557891846
303,train,1.8111177682876587
304,train,1.8206911087036133
305,train,1.7169489860534668
306,train,1.8047022819519043
307,train,1.7382147312164307
308,train,1.758388876914978
309,train,1.748992681503296
310,train,1.7795075178146362
311,train,1.7977046966552734
312,train,1.8923046588897705
313,train,1.7683918476104736
314,train,1.7063504457473755
315,train,1.7885949611663818
316,train,1.6322158575057983
317,train,1.8652842044830322
318,train,1.750727891921997
319,train,1.7140371799468994
320,train,1.7285988330841064
321,train,1.8295608758926392
322,train,1.7765717506408691
323,train,1.711469292640686
324,train,1.7372909784317017
325,train,1.6772058010101318
326,train,1.9108693599700928
327,train,1.69102942943573
328,train,1.8360810279846191
329,train,1.7114261388778687
330,train,1.7998701333999634
331,train,1.7606053352355957
332,train,1.8349940776824951
333,train,1.8480980396270752
334,train,1.850175142288208
335,train,1.783336877822876
336,train,1.78857421875
337,train,1.786091923713684
338,train,1.8059375286102295
339,train,1.8223925828933716
340,train,1.7190654277801514
341,train,1.795204758644104
342,train,1.8082363605499268
343,train,1.7908438444137573
344,train,1.8323571681976318
345,train,1.8106434345245361
346,train,1.7449406385421753
347,train,1.8024907112121582
348,train,1.679518461227417
349,train,1.8169670104980469
350,train,1.896506428718567
350,val,1.7707595825195312
351,train,1.8209112882614136
352,train,1.7750332355499268
353,train,1.756385087966919
354,train,1.7719447612762451
355,train,1.7265286445617676
356,train,1.873450517654419
357,train,1.781299114227295
358,train,1.7404705286026
359,train,1.8181159496307373
360,train,1.7262768745422363
361,train,1.6573374271392822
362,train,1.8126859664916992
363,train,1.8794864416122437
364,train,1.7592923641204834
365,train,1.815218448638916
366,train,1.7782248258590698
367,train,1.8957185745239258
368,train,1.8020991086959839
369,train,1.5517882108688354
370,train,1.8163731098175049
371,train,1.7294197082519531
372,train,1.7513954639434814
373,train,1.647416353225708
374,train,1.8286805152893066
375,train,1.7175720930099487
376,train,1.7006131410598755
377,train,1.6432112455368042
378,train,1.6652140617370605
379,train,1.7756534814834595
380,train,1.6756365299224854
381,train,1.736618995666504
382,train,1.803986668586731
383,train,1.7843096256256104
384,train,1.7087424993515015
385,train,1.7594293355941772
386,train,1.7381932735443115
387,train,1.6579008102416992
388,train,1.8258612155914307
389,train,1.7562118768692017
390,train,1.836215853691101
391,train,1.7327719926834106
392,train,1.7582385540008545
393,train,1.6865739822387695
394,train,1.6202051639556885
395,train,1.6323374509811401
396,train,1.741945505142212
397,train,1.6403775215148926
398,train,1.871582269668579
399,train,1.7550055980682373
400,train,1.815941572189331
400,val,1.761901617050171
401,train,1.6586018800735474
402,train,1.6456174850463867
403,train,1.7352362871170044
404,train,1.6587934494018555
405,train,1.7001926898956299
406,train,1.759598970413208
407,train,1.676903247833252
408,train,1.7400922775268555
409,train,1.760910987854004
410,train,1.7872332334518433
411,train,1.5959033966064453
412,train,1.7755206823349
413,train,1.6977347135543823
414,train,1.7009674310684204
415,train,1.6430962085723877
416,train,1.7570720911026
417,train,1.7301651239395142
418,train,1.7185741662979126
419,train,1.7989192008972168
420,train,1.6684638261795044
421,train,1.6476879119873047
422,train,1.6621272563934326
423,train,1.7778295278549194
424,train,1.788070797920227
425,train,1.709246039390564
426,train,1.6499137878417969
427,train,1.703050136566162
428,train,1.7959966659545898
429,train,1.8075566291809082
430,train,1.7809245586395264
431,train,1.6696604490280151
432,train,1.8593486547470093
433,train,1.7174692153930664
434,train,1.78432035446167
435,train,1.7799172401428223
436,train,1.7025315761566162
437,train,1.6783795356750488
438,train,1.8875482082366943
439,train,1.7714533805847168
440,train,1.7831989526748657
441,train,1.7715187072753906
442,train,1.7811471223831177
443,train,1.721153736114502
444,train,1.72588312625885
445,train,1.7327442169189453
446,train,1.6987738609313965
447,train,1.7493565082550049
448,train,1.693549394607544
449,train,1.679787039756775
450,train,1.59942626953125
450,val,1.7461295127868652
451,train,1.8171420097351074
452,train,1.679687261581421
453,train,1.827039361000061
454,train,1.7758305072784424
455,train,1.6359273195266724
456,train,1.709743857383728
457,train,1.8272093534469604
458,train,1.6004185676574707
459,train,1.805894136428833
460,train,1.7272670269012451
461,train,1.7681621313095093
462,train,1.7736212015151978
463,train,1.7826963663101196
464,train,1.6759061813354492
465,train,1.814175009727478
466,train,1.6981114149093628
467,train,1.7523990869522095
468,train,1.6534643173217773
469,train,1.8069437742233276
470,train,1.6671082973480225
471,train,1.7658605575561523
472,train,1.8667528629302979
473,train,1.7960383892059326
474,train,1.7841814756393433
475,train,1.7867183685302734
476,train,1.8365041017532349
477,train,1.7956163883209229
478,train,1.7223296165466309
479,train,1.6631593704223633
480,train,1.630223035812378
481,train,1.7501565217971802
482,train,1.8167706727981567
483,train,1.6940102577209473
484,train,1.7277138233184814
485,train,1.7734735012054443
486,train,1.7447328567504883
487,train,1.6671388149261475
488,train,1.7401118278503418
489,train,1.5660427808761597
490,train,1.7276196479797363
491,train,1.611816644668579
492,train,1.720375418663025
493,train,1.6489468812942505
494,train,1.7320201396942139
495,train,1.7878272533416748
496,train,1.6299471855163574
497,train,1.7334388494491577
498,train,1.8224573135375977
499,train,1.6028110980987549
500,train,1.7898268699645996
500,val,1.7350068092346191
501,train,1.7587296962738037
502,train,1.7737157344818115
503,train,1.7525516748428345
504,train,1.7663198709487915
505,train,1.7444535493850708
506,train,1.6716817617416382
507,train,1.7429633140563965
508,train,1.7398393154144287
509,train,1.8174902200698853
510,train,1.5830010175704956
511,train,1.57487154006958
512,train,1.6863375902175903
513,train,1.6597890853881836
514,train,1.672296166419983
515,train,1.7784134149551392
516,train,1.7563717365264893
517,train,1.7751127481460571
518,train,1.7194900512695312
519,train,1.7013676166534424
520,train,1.7483785152435303
521,train,1.69429349899292
522,train,1.7125800848007202
523,train,1.6172678470611572
524,train,1.771846055984497
525,train,1.8480110168457031
526,train,1.8154981136322021
527,train,1.7897709608078003
528,train,1.701054334640503
529,train,1.8511003255844116
530,train,1.688276767730713
531,train,1.745627999305725
532,train,1.7420611381530762
533,train,1.754482388496399
534,train,1.708902359008789
535,train,1.6382662057876587
536,train,1.685579538345337
537,train,1.6428745985031128
538,train,1.7371137142181396
539,train,1.7649891376495361
540,train,1.656482219696045
541,train,1.686224102973938
542,train,1.715212345123291
543,train,1.7252142429351807
544,train,1.5292991399765015
545,train,1.670814871788025
546,train,1.8170762062072754
547,train,1.8149932622909546
548,train,1.7330403327941895
549,train,1.7891172170639038
550,train,1.63406503200531
550,val,1.7251653671264648
551,train,1.766189694404602
552,train,1.7242387533187866
553,train,1.5601407289505005
554,train,1.5811233520507812
555,train,1.6093313694000244
556,train,1.597196340560913
557,train,1.705506682395935
558,train,1.7355797290802002
559,train,1.7261006832122803
560,train,1.7347320318222046
561,train,1.7567349672317505
562,train,1.694993019104004
563,train,1.7293986082077026
564,train,1.7592271566390991
565,train,1.7897076606750488
566,train,1.8598952293395996
567,train,1.7789626121520996
568,train,1.7250736951828003
569,train,1.6707967519760132
570,train,1.827354073524475
571,train,1.7193994522094727
572,train,1.7604612112045288
573,train,1.7540254592895508
574,train,1.7826036214828491
575,train,1.741703987121582
576,train,1.7425425052642822
577,train,1.7570936679840088
578,train,1.7529702186584473
579,train,1.6179308891296387
580,train,1.7438238859176636
581,train,1.7938251495361328
582,train,1.7704806327819824
583,train,1.5835305452346802
584,train,1.6135587692260742
585,train,1.7446050643920898
586,train,1.5821751356124878
587,train,1.6342723369598389
588,train,1.8474669456481934
589,train,1.7784231901168823
590,train,1.7493946552276611
591,train,1.787984848022461
592,train,1.6004756689071655
593,train,1.674216628074646
594,train,1.6077810525894165
595,train,1.7165617942810059
596,train,1.6964459419250488
597,train,1.7075817584991455
598,train,1.5806635618209839
599,train,1.5860093832015991
600,train,1.7440252304077148
600,val,1.7147998809814453
601,train,1.6178150177001953
602,train,1.7063055038452148
603,train,1.5651609897613525
604,train,1.683037281036377
605,train,1.6226030588150024
606,train,1.5863298177719116
607,train,1.6815111637115479
608,train,1.675342321395874
609,train,1.6732953786849976
610,train,1.7253382205963135
611,train,1.6640902757644653
612,train,1.6611659526824951
613,train,1.709465503692627
614,train,1.7049119472503662
615,train,1.7146501541137695
616,train,1.7019237279891968
617,train,1.7440356016159058
618,train,1.7189736366271973
619,train,1.6011176109313965
620,train,1.7649952173233032
621,train,1.6042492389678955
622,train,1.7433005571365356
623,train,1.6039340496063232
624,train,1.7457340955734253
625,train,1.6077964305877686
626,train,1.7304625511169434
627,train,1.6846216917037964
628,train,1.477146863937378
629,train,1.6832681894302368
630,train,1.699342131614685
631,train,1.7162424325942993
632,train,1.7476532459259033
633,train,1.762877345085144
634,train,1.6927881240844727
635,train,1.716059923171997
636,train,1.7116937637329102
637,train,1.703291416168213
638,train,1.7722134590148926
639,train,1.7208821773529053
640,train,1.7948459386825562
641,train,1.6812306642532349
642,train,1.741457223892212
643,train,1.7325785160064697
644,train,1.701865553855896
645,train,1.6869901418685913
646,train,1.7745084762573242
647,train,1.7217860221862793
648,train,1.636871099472046
649,train,1.553896427154541
650,train,1.772712230682373
650,val,1.7058355808258057
651,train,1.7646352052688599
652,train,1.6578823328018188
653,train,1.6404166221618652
654,train,1.6768704652786255
655,train,1.684675931930542
656,train,1.814296007156372
657,train,1.656888723373413
658,train,1.6773624420166016
659,train,1.6403826475143433
660,train,1.7580721378326416
661,train,1.6288403272628784
662,train,1.7716401815414429
663,train,1.7331531047821045
664,train,1.6942334175109863
665,train,1.8571277856826782
666,train,1.768633484840393
667,train,1.5685869455337524
668,train,1.77043879032135
669,train,1.762494683265686
670,train,1.6391937732696533
671,train,1.7240617275238037
672,train,1.6604552268981934
673,train,1.6388461589813232
674,train,1.6831552982330322
675,train,1.6848762035369873
676,train,1.654192566871643
677,train,1.7249455451965332
678,train,1.7877742052078247
679,train,1.623000144958496
680,train,1.6536998748779297
681,train,1.8506958484649658
682,train,1.6851736307144165
683,train,1.6615469455718994
684,train,1.7405227422714233
685,train,1.617040753364563
686,train,1.8010585308074951
687,train,1.697770595550537
688,train,1.6433422565460205
689,train,1.612057089805603
690,train,1.5812933444976807
691,train,1.6710655689239502
692,train,1.713874340057373
693,train,1.6585025787353516
694,train,1.6001795530319214
695,train,1.7577483654022217
696,train,1.704216718673706
697,train,1.6053636074066162
698,train,1.662498950958252
699,train,1.600646734237671
700,train,1.6644777059555054
700,val,1.6990700960159302
701,train,1.7843713760375977
702,train,1.7058480978012085
703,train,1.7079228162765503
704,train,1.6425734758377075
705,train,1.766148567199707
706,train,1.8108328580856323
707,train,1.7138867378234863
708,train,1.678810715675354
709,train,1.7218621969223022
710,train,1.6740986108779907
711,train,1.6920363903045654
712,train,1.6917870044708252
713,train,1.8469784259796143
714,train,1.606013536453247
715,train,1.6670308113098145
716,train,1.6791003942489624
717,train,1.7195520401000977
718,train,1.5853826999664307
719,train,1.6021087169647217
720,train,1.7001597881317139
721,train,1.80928635597229
722,train,1.8362118005752563
723,train,1.6658138036727905
724,train,1.4927451610565186
725,train,1.697394609451294
726,train,1.6650118827819824
727,train,1.7573323249816895
728,train,1.64420747756958
729,train,1.5793455839157104
730,train,1.7540422677993774
731,train,1.6596425771713257
732,train,1.630401372909546
733,train,1.6799964904785156
734,train,1.5664820671081543
735,train,1.5336847305297852
736,train,1.7560675144195557
737,train,1.6308412551879883
738,train,1.6046627759933472
739,train,1.6658515930175781
740,train,1.6336596012115479
741,train,1.5292032957077026
742,train,1.771772027015686
743,train,1.7168689966201782
744,train,1.5955696105957031
745,train,1.614544153213501
746,train,1.5593394041061401
747,train,1.7161774635314941
748,train,1.7013051509857178
749,train,1.775526762008667
750,train,1.5820143222808838
750,val,1.6909836530685425
751,train,1.5930734872817993
752,train,1.6195658445358276
753,train,1.8231202363967896
754,train,1.560091257095337
755,train,1.6858456134796143
756,train,1.74837327003479
757,train,1.640227198600769
758,train,1.6288257837295532
759,train,1.5734310150146484
760,train,1.7260717153549194
761,train,1.7260680198669434
762,train,1.8210959434509277
763,train,1.6804481744766235
764,train,1.730853796005249
765,train,1.64166259765625
766,train,1.5684162378311157
767,train,1.7595545053482056
768,train,1.6427059173583984
769,train,1.6428606510162354
770,train,1.7154501676559448
771,train,1.637030839920044
772,train,1.6413564682006836
773,train,1.5895226001739502
774,train,1.6303542852401733
775,train,1.4620838165283203
776,train,1.6931997537612915
777,train,1.7035884857177734
778,train,1.7515172958374023
779,train,1.8194153308868408
780,train,1.6109602451324463
781,train,1.6201286315917969
782,train,1.604212999343872
783,train,1.647539496421814
784,train,1.6680443286895752
785,train,1.5575287342071533
786,train,1.6600794792175293
787,train,1.7995275259017944
788,train,1.6748639345169067
789,train,1.7000539302825928
790,train,1.639223575592041
791,train,1.697040319442749
792,train,1.5094407796859741
793,train,1.592292070388794
794,train,1.657602071762085
795,train,1.6735342741012573
796,train,1.6593928337097168
797,train,1.704509973526001
798,train,1.7228584289550781
799,train,1.6840864419937134
800,train,1.6078070402145386
800,val,1.6838322877883911
801,train,1.6533349752426147
802,train,1.7312041521072388
803,train,1.6919645071029663
804,train,1.6388057470321655
805,train,1.5226471424102783
806,train,1.7212157249450684
807,train,1.7025787830352783
808,train,1.6582467555999756
809,train,1.7654387950897217
810,train,1.670623779296875
811,train,1.5934158563613892
812,train,1.6358048915863037
813,train,1.6217293739318848
814,train,1.6011629104614258
815,train,1.7522847652435303
816,train,1.6888896226882935
817,train,1.5899474620819092
818,train,1.683742880821228
819,train,1.5807983875274658
820,train,1.5361307859420776
821,train,1.5917022228240967
822,train,1.6794542074203491
823,train,1.6380137205123901
824,train,1.7105989456176758
825,train,1.6408674716949463
826,train,1.6783373355865479
827,train,1.587933897972107
828,train,1.6964255571365356
829,train,1.6355171203613281
830,train,1.8475182056427002
831,train,1.6931581497192383
832,train,1.5896046161651611
833,train,1.5677807331085205
834,train,1.573615550994873
835,train,1.7130439281463623
836,train,1.6962919235229492
837,train,1.70875883102417
838,train,1.5153253078460693
839,train,1.5576773881912231
840,train,1.6165361404418945
841,train,1.672672986984253
842,train,1.7209782600402832
843,train,1.67465341091156
844,train,1.645896553993225
845,train,1.5364110469818115
846,train,1.6772491931915283
847,train,1.589789867401123
848,train,1.5486390590667725
849,train,1.5550849437713623
850,train,1.7795231342315674
850,val,1.6802690029144287
851,train,1.5911507606506348
852,train,1.6925837993621826
853,train,1.6908178329467773
854,train,1.5926105976104736
855,train,1.7709890604019165
856,train,1.7250806093215942
857,train,1.6068652868270874
858,train,1.6544408798217773
859,train,1.7301061153411865
860,train,1.5932221412658691
861,train,1.811264991760254
862,train,1.6068614721298218
863,train,1.5969876050949097
864,train,1.7029926776885986
865,train,1.6777105331420898
866,train,1.6727858781814575
867,train,1.7011299133300781
868,train,1.6566208600997925
869,train,1.681146264076233
870,train,1.7047713994979858
871,train,1.7039732933044434
872,train,1.6445997953414917
873,train,1.579962134361267
874,train,1.6671651601791382
875,train,1.5223581790924072
876,train,1.8261516094207764
877,train,1.7341476678848267
878,train,1.6060620546340942
879,train,1.6846098899841309
880,train,1.699718952178955
881,train,1.5726816654205322
882,train,1.6519403457641602
883,train,1.6232752799987793
884,train,1.6193288564682007
885,train,1.6660534143447876
886,train,1.6477863788604736
887,train,1.6863429546356201
888,train,1.5674917697906494
889,train,1.6638102531433105
890,train,1.6245067119598389
891,train,1.7247412204742432
892,train,1.5062510967254639
893,train,1.7730380296707153
894,train,1.5683706998825073
895,train,1.521559476852417
896,train,1.6114963293075562
897,train,1.7002309560775757
898,train,1.638381004333496
899,train,1.655251145362854
900,train,1.6724752187728882
900,val,1.6707407236099243
901,train,1.4981721639633179
902,train,1.6574499607086182
903,train,1.6361031532287598
904,train,1.6845641136169434
905,train,1.6300747394561768
906,train,1.6560462713241577
907,train,1.5548197031021118
908,train,1.6334271430969238
909,train,1.5536961555480957
910,train,1.6700246334075928
911,train,1.5298879146575928
912,train,1.7271760702133179
913,train,1.6446235179901123
914,train,1.6736301183700562
915,train,1.6968579292297363
916,train,1.6524657011032104
917,train,1.6353241205215454
918,train,1.7138166427612305
919,train,1.6969974040985107
920,train,1.7794069051742554
921,train,1.695793867111206
922,train,1.6839897632598877
923,train,1.5958815813064575
924,train,1.6653993129730225
925,train,1.7068021297454834
926,train,1.5906410217285156
927,train,1.5984060764312744
928,train,1.7536067962646484
929,train,1.6498997211456299
930,train,1.6734516620635986
931,train,1.794262409210205
932,train,1.6909735202789307
933,train,1.7530066967010498
934,train,1.6421375274658203
935,train,1.6706979274749756
936,train,1.6511883735656738
937,train,1.6540536880493164
938,train,1.5971908569335938
939,train,1.592146396636963
940,train,1.595890760421753
941,train,1.8058691024780273
942,train,1.687951922416687
943,train,1.6026527881622314
944,train,1.65474271774292
945,train,1.6876620054244995
946,train,1.634777307510376
947,train,1.693297266960144
948,train,1.702157974243164
949,train,1.6579368114471436
950,train,1.575746774673462
950,val,1.664716362953186
951,train,1.6684523820877075
952,train,1.7186064720153809
953,train,1.5918790102005005
954,train,1.4975696802139282
955,train,1.6492270231246948
956,train,1.733934998512268
957,train,1.5175750255584717
958,train,1.6105998754501343
959,train,1.675099492073059
960,train,1.5818836688995361
961,train,1.7469024658203125
962,train,1.6572058200836182
963,train,1.6658315658569336
964,train,1.5469346046447754
965,train,1.5576021671295166
966,train,1.5952504873275757
967,train,1.700206995010376
968,train,1.6352825164794922
969,train,1.6510287523269653
970,train,1.571793794631958
971,train,1.6733653545379639
972,train,1.6240538358688354
973,train,1.5774213075637817
974,train,1.6897814273834229
975,train,1.6616064310073853
976,train,1.5361547470092773
977,train,1.6243698596954346
978,train,1.7048413753509521
979,train,1.5211122035980225
980,train,1.607810378074646
981,train,1.671894907951355
982,train,1.6432244777679443
983,train,1.7462434768676758
984,train,1.6203505992889404
985,train,1.6799964904785156
986,train,1.604970932006836
987,train,1.6678508520126343
988,train,1.5722006559371948
989,train,1.7146104574203491
990,train,1.668954610824585
991,train,1.6125657558441162
992,train,1.7805367708206177
993,train,1.6167114973068237
994,train,1.7748191356658936
995,train,1.6558208465576172
996,train,1.7627211809158325
997,train,1.6879973411560059
998,train,1.634644865989685
999,train,1.706516981124878
1000,train,1.6453289985656738
1000,val,1.6580877304077148
1001,train,1.6021264791488647
1002,train,1.5717750787734985
1003,train,1.6477001905441284
1004,train,1.5759203433990479
1005,train,1.6956816911697388
1006,train,1.6448580026626587
1007,train,1.6749407052993774
1008,train,1.6210472583770752
1009,train,1.7053169012069702
1010,train,1.638556957244873
1011,train,1.7086269855499268
1012,train,1.6028138399124146
1013,train,1.5737208127975464
1014,train,1.4478631019592285
1015,train,1.6049044132232666
1016,train,1.6232860088348389
1017,train,1.6114048957824707
1018,train,1.7220454216003418
1019,train,1.6277742385864258
1020,train,1.6366019248962402
1021,train,1.6437351703643799
1022,train,1.5819451808929443
1023,train,1.639612078666687
1024,train,1.7569135427474976
1025,train,1.8534674644470215
1026,train,1.577895164489746
1027,train,1.674694538116455
1028,train,1.6343885660171509
1029,train,1.5435175895690918
1030,train,1.6510553359985352
1031,train,1.7442752122879028
1032,train,1.5709314346313477
1033,train,1.567283272743225
1034,train,1.723891258239746
1035,train,1.658867359161377
1036,train,1.5828499794006348
1037,train,1.5038065910339355
1038,train,1.8329567909240723
1039,train,1.7141021490097046
1040,train,1.6084591150283813
1041,train,1.6312826871871948
1042,train,1.7729029655456543
1043,train,1.668304681777954
1044,train,1.5069200992584229
1045,train,1.6423401832580566
1046,train,1.5891883373260498
1047,train,1.6689536571502686
1048,train,1.752526879310608
1049,train,1.6271419525146484
1050,train,1.580751895904541
1050,val,1.6550555229187012
1051,train,1.6450449228286743
1052,train,1.5971028804779053
1053,train,1.579210877418518
1054,train,1.6231086254119873
1055,train,1.6693522930145264
1056,train,1.6397085189819336
1057,train,1.5532190799713135
1058,train,1.5569875240325928
1059,train,1.7613390684127808
1060,train,1.693893313407898
1061,train,1.6077054738998413
1062,train,1.615342617034912
1063,train,1.5863418579101562
1064,train,1.6605541706085205
1065,train,1.6307849884033203
1066,train,1.679740309715271
1067,train,1.6933821439743042
1068,train,1.674033284187317
