step,split,value
190,train,6.370738506317139
191,train,6.347211837768555
192,train,6.352748870849609
193,train,6.369112491607666
194,train,6.325961112976074
195,train,6.329302787780762
196,train,6.3139119148254395
197,train,6.31827449798584
198,train,6.311906337738037
199,train,6.31626558303833
200,train,6.279494285583496
200,val,6.313836097717285
200,hellaswag,0.2453694483170683
201,train,6.315033435821533
202,train,6.27061128616333
203,train,6.291182041168213
204,train,6.273350715637207
205,train,6.260847568511963
206,train,6.29872989654541
207,train,6.274153709411621
208,train,6.262134075164795
209,train,6.2595062255859375
210,train,6.2781853675842285
211,train,6.2912068367004395
212,train,6.251350402832031
213,train,6.257441520690918
214,train,6.250965595245361
215,train,6.242753982543945
216,train,6.209986686706543
217,train,6.282927513122559
218,train,6.242336273193359
219,train,6.228381156921387
220,train,6.2372212409973145
221,train,6.2622175216674805
222,train,6.233736991882324
223,train,6.228226661682129
224,train,6.245895862579346
225,train,6.222332000732422
226,train,6.200231552124023
227,train,6.201540470123291
228,train,6.181889533996582
229,train,6.192732334136963
230,train,6.200204849243164
231,train,6.195598602294922
232,train,6.17625617980957
233,train,6.16961669921875
234,train,6.194733619689941
235,train,6.1687750816345215
236,train,6.156343460083008
237,train,6.168884754180908
238,train,6.128296375274658
239,train,6.14488410949707
240,train,6.153508186340332
241,train,6.136997222900391
242,train,6.15831184387207
243,train,6.1423492431640625
244,train,6.105680465698242
245,train,6.158779144287109
246,train,6.128664016723633
247,train,6.119330406188965
248,train,6.1443328857421875
249,train,6.155224800109863
250,train,6.11376428604126
251,train,6.114528656005859
252,train,6.116286277770996
253,train,6.108434677124023
254,train,6.109241485595703
255,train,6.116382122039795
256,train,6.067452430725098
257,train,6.1101179122924805
258,train,6.10432243347168
259,train,6.106933116912842
260,train,6.053197383880615
261,train,6.027321815490723
262,train,6.086554527282715
263,train,6.082158088684082
264,train,6.107705116271973
265,train,6.074803352355957
266,train,6.029177188873291
267,train,6.05252742767334
268,train,6.040648460388184
269,train,6.037652969360352
270,train,6.043976783752441
271,train,6.060877323150635
272,train,6.028265476226807
273,train,6.036420822143555
274,train,6.024698257446289
275,train,6.034026145935059
276,train,6.03211784362793
277,train,6.024038791656494
278,train,5.982810020446777
279,train,5.995632171630859
280,train,6.005482196807861
281,train,6.028689384460449
282,train,5.999178886413574
283,train,5.979102611541748
284,train,6.004398345947266
285,train,5.982372283935547
286,train,6.008945941925049
287,train,5.987513542175293
288,train,5.984354019165039
289,train,5.980785369873047
290,train,5.985944747924805
291,train,5.9698486328125
292,train,5.959504127502441
293,train,5.961045265197754
294,train,5.992791175842285
295,train,5.986424446105957
296,train,5.966225624084473
297,train,5.9519944190979
298,train,5.968611717224121
299,train,5.950021743774414
300,train,5.965245723724365
300,val,5.939138889312744
300,hellaswag,0.24039036048595896
301,train,5.927414894104004
302,train,5.9440693855285645
303,train,5.936138153076172
304,train,5.9487199783325195
305,train,5.916111946105957
306,train,5.943964958190918
307,train,5.951957702636719
308,train,5.923844814300537
309,train,5.94451379776001
310,train,5.929187297821045
311,train,5.894379138946533
312,train,5.901921272277832
313,train,5.908679008483887
314,train,5.900457859039307
315,train,5.902979850769043
316,train,5.910984516143799
317,train,5.8935041427612305
318,train,5.866276741027832
319,train,5.88796329498291
320,train,5.876218318939209
321,train,5.875648498535156
322,train,5.887460708618164
323,train,5.884576320648193
324,train,5.857881546020508
325,train,5.8774800300598145
326,train,5.87317419052124
327,train,5.851953029632568
328,train,5.868192672729492
329,train,5.820973873138428
330,train,5.854234218597412
331,train,5.837830543518066
332,train,5.826939582824707
333,train,5.858830451965332
334,train,5.847002983093262
335,train,5.846546173095703
336,train,5.813963890075684
337,train,5.866493225097656
338,train,5.801398754119873
339,train,5.814426422119141
340,train,5.792637825012207
341,train,5.794764518737793
342,train,5.783644676208496
343,train,5.770605087280273
344,train,5.822445869445801
345,train,5.761503219604492
346,train,5.794588088989258
347,train,5.765316009521484
348,train,5.750619888305664
349,train,5.787688732147217
350,train,5.73872709274292
351,train,5.718713760375977
352,train,5.742722511291504
353,train,5.760189056396484
354,train,5.78118896484375
355,train,5.7581257820129395
356,train,5.7652363777160645
357,train,5.762094497680664
358,train,5.7350239753723145
359,train,5.748894691467285
360,train,5.742275238037109
361,train,5.734241485595703
362,train,5.756331443786621
363,train,5.728686809539795
364,train,5.708806037902832
365,train,5.739302158355713
366,train,5.717629909515381
367,train,5.673874378204346
368,train,5.754539966583252
369,train,5.724520683288574
370,train,5.742560386657715
371,train,5.692611217498779
372,train,5.687158584594727
373,train,5.713340759277344
374,train,5.665966033935547
375,train,5.689887523651123
376,train,5.67579460144043
377,train,5.695425987243652
378,train,5.69488000869751
379,train,5.631418228149414
380,train,5.6759490966796875
381,train,5.629858016967773
382,train,5.653271198272705
383,train,5.6575727462768555
384,train,5.658198833465576
385,train,5.632576942443848
386,train,5.624964714050293
387,train,5.633711814880371
388,train,5.643570423126221
389,train,5.60967493057251
390,train,5.622229099273682
391,train,5.632450103759766
392,train,5.615265846252441
393,train,5.618640422821045
394,train,5.614107131958008
395,train,5.615547180175781
396,train,5.599576950073242
397,train,5.568102836608887
398,train,5.599919319152832
399,train,5.582017421722412
400,train,5.582474708557129
400,val,5.595559120178223
400,hellaswag,0.24068910575582553
401,train,5.606956958770752
402,train,5.602299213409424
403,train,5.579280376434326
404,train,5.5865092277526855
405,train,5.556048393249512
406,train,5.57865047454834
407,train,5.570149898529053
408,train,5.560135841369629
409,train,5.579484939575195
410,train,5.5456013679504395
411,train,5.56254768371582
412,train,5.553979873657227
413,train,5.588109016418457
414,train,5.559404373168945
415,train,5.541722774505615
416,train,5.548160552978516
417,train,5.531826972961426
418,train,5.528135299682617
419,train,5.530442237854004
420,train,5.522599697113037
421,train,5.5262451171875
422,train,5.502532005310059
423,train,5.501562118530273
424,train,5.47320556640625
425,train,5.520902156829834
426,train,5.492364883422852
427,train,5.532802581787109
428,train,5.506990909576416
429,train,5.501601219177246
430,train,5.479257106781006
431,train,5.470837593078613
432,train,5.493046283721924
433,train,5.485970497131348
434,train,5.473583221435547
435,train,5.507621765136719
436,train,5.498910903930664
437,train,5.504602432250977
438,train,5.466816425323486
439,train,5.4678874015808105
440,train,5.476251125335693
441,train,5.46699333190918
442,train,5.450660705566406
443,train,5.445825099945068
444,train,5.4614667892456055
445,train,5.434003829956055
446,train,5.454607963562012
447,train,5.4406328201293945
448,train,5.443317890167236
449,train,5.456442356109619
450,train,5.432136058807373
451,train,5.440227508544922
452,train,5.402656078338623
453,train,5.395740985870361
454,train,5.408836841583252
455,train,5.41562557220459
456,train,5.383646011352539
457,train,5.417942047119141
458,train,5.399604320526123
459,train,5.383224010467529
460,train,5.3611249923706055
461,train,5.389427185058594
462,train,5.352455139160156
463,train,5.3522748947143555
464,train,5.372452259063721
465,train,5.3896589279174805
466,train,5.405248641967773
467,train,5.392299175262451
468,train,5.351949691772461
469,train,5.3493571281433105
470,train,5.359023094177246
471,train,5.3468708992004395
472,train,5.354131698608398
473,train,5.378667831420898
474,train,5.37541389465332
475,train,5.346722602844238
476,train,5.340916156768799
477,train,5.362673759460449
478,train,5.358206748962402
479,train,5.329172134399414
480,train,5.342606544494629
481,train,5.354693412780762
482,train,5.315235137939453
483,train,5.328017234802246
484,train,5.313633918762207
485,train,5.323757171630859
486,train,5.309445381164551
487,train,5.3132195472717285
488,train,5.309575080871582
489,train,5.3187971115112305
490,train,5.305714130401611
491,train,5.297211647033691
492,train,5.294239521026611
493,train,5.302438259124756
494,train,5.296752452850342
495,train,5.285910606384277
496,train,5.279170036315918
497,train,5.314610481262207
498,train,5.295445442199707
499,train,5.294778347015381
500,train,5.295704364776611
500,val,5.286880016326904
500,hellaswag,0.24258115913164707
501,train,5.256789684295654
502,train,5.2762532234191895
503,train,5.292717456817627
504,train,5.2680206298828125
505,train,5.272357940673828
506,train,5.261605739593506
507,train,5.267080307006836
508,train,5.284601211547852
509,train,5.305841445922852
510,train,5.25520133972168
511,train,5.2818522453308105
512,train,5.233725070953369
513,train,5.280682563781738
514,train,5.239879608154297
515,train,5.234448432922363
516,train,5.203242778778076
517,train,5.254110336303711
518,train,5.2109832763671875
519,train,5.1745500564575195
520,train,5.173824310302734
521,train,5.223837852478027
522,train,5.248262405395508
523,train,5.184024810791016
524,train,5.195013999938965
525,train,5.238141059875488
526,train,5.1805243492126465
527,train,5.197409629821777
528,train,5.172711372375488
529,train,5.175893306732178
530,train,5.1575446128845215
531,train,5.165510654449463
532,train,5.195644378662109
533,train,5.18358039855957
534,train,5.216338157653809
535,train,5.188564777374268
536,train,5.175518035888672
537,train,5.148015975952148
538,train,5.140695571899414
539,train,5.156638145446777
540,train,5.131021499633789
541,train,5.125229835510254
542,train,5.160141944885254
543,train,5.156897068023682
544,train,5.125484943389893
545,train,5.147282123565674
546,train,5.123463153839111
547,train,5.112568378448486
548,train,5.097456932067871
549,train,5.131997108459473
550,train,5.112651348114014
551,train,5.122480392456055
552,train,5.140913009643555
553,train,5.162194728851318
554,train,5.170699119567871
555,train,5.155722618103027
556,train,5.127730369567871
557,train,5.139138698577881
558,train,5.160952568054199
559,train,5.101567268371582
560,train,5.1130218505859375
561,train,5.123966693878174
562,train,5.124011039733887
563,train,5.131861686706543
564,train,5.116170883178711
565,train,5.094853401184082
566,train,5.070703506469727
567,train,5.106073379516602
568,train,5.058716773986816
569,train,5.029784202575684
570,train,5.060276508331299
571,train,5.031692981719971
572,train,5.013592720031738
573,train,5.057197093963623
574,train,5.077062606811523
575,train,5.072772026062012
576,train,5.1049275398254395
577,train,5.089186668395996
578,train,5.072364330291748
579,train,5.062982559204102
580,train,5.103273391723633
581,train,5.091835021972656
582,train,5.065728187561035
583,train,5.065011024475098
584,train,5.043895244598389
585,train,5.01389217376709
586,train,5.049996376037598
587,train,5.043825149536133
588,train,5.060416221618652
589,train,5.03172492980957
590,train,5.06561279296875
591,train,5.054197311401367
592,train,5.022346496582031
593,train,5.015441417694092
594,train,5.0084686279296875
595,train,5.005986213684082
596,train,5.026590347290039
597,train,5.0337371826171875
598,train,5.0333075523376465
599,train,5.0201568603515625
600,train,4.994697570800781
600,val,4.991399765014648
600,hellaswag,0.2393945429197371
601,train,4.979340553283691
602,train,4.995222568511963
603,train,5.009613990783691
604,train,4.9974870681762695
605,train,4.973574161529541
606,train,4.975991249084473
607,train,4.999418258666992
608,train,4.969022274017334
609,train,4.990994453430176
610,train,4.948976993560791
611,train,5.000907897949219
612,train,4.936830997467041
613,train,4.918785572052002
614,train,4.970461845397949
615,train,4.946937084197998
616,train,4.970026969909668
617,train,4.939390659332275
618,train,4.92290735244751
619,train,4.928520202636719
620,train,4.927481174468994
621,train,4.905399322509766
622,train,4.899341583251953
623,train,4.879599571228027
624,train,4.894463062286377
625,train,4.911205768585205
626,train,4.922921657562256
627,train,4.927198886871338
628,train,4.932992935180664
629,train,4.916639804840088
630,train,4.939177989959717
631,train,4.926880836486816
632,train,4.899172782897949
633,train,4.9066667556762695
634,train,4.854606628417969
635,train,4.906337738037109
636,train,4.883586883544922
637,train,4.887753486633301
638,train,4.860424995422363
639,train,4.882815361022949
640,train,4.885800838470459
641,train,4.8452959060668945
642,train,4.860024452209473
643,train,4.919028282165527
644,train,4.86275577545166
645,train,4.867697715759277
646,train,4.850988388061523
647,train,4.8538103103637695
648,train,4.870744228363037
649,train,4.850057601928711
650,train,4.862948894500732
651,train,4.843733310699463
652,train,4.847085475921631
653,train,4.831767559051514
654,train,4.813127517700195
655,train,4.837295055389404
656,train,4.817717552185059
657,train,4.85742712020874
658,train,4.858224391937256
659,train,4.855059623718262
660,train,4.827427387237549
661,train,4.831517219543457
662,train,4.78096866607666
663,train,4.791886329650879
664,train,4.7598772048950195
665,train,4.746197700500488
666,train,4.78904914855957
667,train,4.792758941650391
668,train,4.796370506286621
669,train,4.817077159881592
670,train,4.810103893280029
671,train,4.764443397521973
672,train,4.800832271575928
673,train,4.782388687133789
674,train,4.759319305419922
675,train,4.78755521774292
676,train,4.789854049682617
677,train,4.801854610443115
678,train,4.79483699798584
679,train,4.764328956604004
680,train,4.783680438995361
681,train,4.785445690155029
682,train,4.8172101974487305
683,train,4.7414984703063965
684,train,4.780920028686523
685,train,4.770856857299805
686,train,4.742275238037109
687,train,4.799016952514648
688,train,4.769898414611816
689,train,4.7667436599731445
690,train,4.734013557434082
691,train,4.736965179443359
692,train,4.732207298278809
693,train,4.749927043914795
694,train,4.712347030639648
695,train,4.727349281311035
696,train,4.747278690338135
697,train,4.690544128417969
698,train,4.699620246887207
699,train,4.716409683227539
700,train,4.710857391357422
700,val,4.683431625366211
700,hellaswag,0.24307906791475803
701,train,4.693294048309326
702,train,4.744934558868408
703,train,4.692968368530273
704,train,4.654175758361816
705,train,4.668880939483643
706,train,4.661478519439697
707,train,4.66185188293457
708,train,4.71208381652832
709,train,4.677524566650391
710,train,4.6780009269714355
711,train,4.666350841522217
712,train,4.63114070892334
713,train,4.631878852844238
714,train,4.625011444091797
715,train,4.647892475128174
716,train,4.619302749633789
717,train,4.650542736053467
718,train,4.621341705322266
719,train,4.663815498352051
720,train,4.678629398345947
721,train,4.64335298538208
722,train,4.658845901489258
723,train,4.669173240661621
724,train,4.640564441680908
725,train,4.6309380531311035
726,train,4.608654022216797
727,train,4.620049476623535
728,train,4.604822158813477
729,train,4.598721504211426
730,train,4.597799301147461
731,train,4.5761566162109375
732,train,4.597114562988281
733,train,4.581026077270508
734,train,4.603554725646973
735,train,4.604489326477051
736,train,4.582921504974365
737,train,4.553694725036621
738,train,4.574831485748291
739,train,4.594505786895752
740,train,4.56387996673584
741,train,4.552675724029541
742,train,4.560225486755371
743,train,4.593436241149902
744,train,4.598232746124268
745,train,4.562520980834961
746,train,4.5554304122924805
747,train,4.566170692443848
748,train,4.601943016052246
749,train,4.5414958000183105
750,train,4.550681114196777
751,train,4.532437324523926
752,train,4.535667419433594
753,train,4.546080589294434
754,train,4.527958393096924
755,train,4.4996418952941895
756,train,4.537657260894775
757,train,4.5004730224609375
758,train,4.521273612976074
759,train,4.509405136108398
760,train,4.534455299377441
761,train,4.49981689453125
762,train,4.491482257843018
763,train,4.469546318054199
764,train,4.489530563354492
765,train,4.502050876617432
766,train,4.5243449211120605
767,train,4.4922075271606445
768,train,4.507795810699463
769,train,4.498561859130859
770,train,4.484982967376709
771,train,4.492321968078613
772,train,4.478663444519043
773,train,4.488870620727539
774,train,4.511257171630859
775,train,4.503141403198242
776,train,4.479886531829834
777,train,4.458741188049316
778,train,4.45379638671875
779,train,4.45909309387207
780,train,4.448244571685791
781,train,4.45966911315918
782,train,4.462741374969482
783,train,4.449588298797607
784,train,4.46563720703125
785,train,4.467752456665039
786,train,4.464019775390625
787,train,4.422199249267578
788,train,4.456933498382568
789,train,4.427809715270996
790,train,4.430720806121826
791,train,4.421932220458984
792,train,4.424760341644287
793,train,4.402144432067871
794,train,4.414545059204102
795,train,4.421743392944336
796,train,4.4539690017700195
797,train,4.438464164733887
798,train,4.450080394744873
799,train,4.439142227172852
800,train,4.396162033081055
800,val,4.4036455154418945
800,hellaswag,0.25144393547102173
801,train,4.446314811706543
802,train,4.4294633865356445
803,train,4.429876327514648
804,train,4.378815650939941
805,train,4.4095048904418945
806,train,4.39360237121582
807,train,4.383028030395508
808,train,4.377816677093506
809,train,4.411933898925781
810,train,4.3780293464660645
811,train,4.386612415313721
812,train,4.395355701446533
813,train,4.381852149963379
814,train,4.391458511352539
815,train,4.40459680557251
816,train,4.393777847290039
817,train,4.397911071777344
818,train,4.376110076904297
819,train,4.368978023529053
820,train,4.356444835662842
821,train,4.34855842590332
822,train,4.341606616973877
823,train,4.3445940017700195
824,train,4.3634796142578125
825,train,4.336138725280762
826,train,4.35469913482666
827,train,4.371419429779053
828,train,4.350420951843262
829,train,4.373970985412598
830,train,4.32676362991333
831,train,4.292362213134766
832,train,4.34810733795166
833,train,4.321497917175293
834,train,4.308019638061523
835,train,4.299406051635742
836,train,4.291811943054199
837,train,4.3498077392578125
838,train,4.355739593505859
839,train,4.339433193206787
840,train,4.3183183670043945
841,train,4.344758033752441
842,train,4.331302165985107
843,train,4.346687316894531
844,train,4.350973606109619
845,train,4.3543381690979
846,train,4.336576461791992
847,train,4.355588912963867
848,train,4.325077056884766
849,train,4.307598114013672
850,train,4.301408290863037
851,train,4.3081769943237305
852,train,4.301315784454346
853,train,4.276363372802734
854,train,4.302811622619629
855,train,4.2995924949646
856,train,4.300487041473389
857,train,4.297523498535156
858,train,4.286411762237549
859,train,4.25480842590332
860,train,4.280880928039551
861,train,4.3032121658325195
862,train,4.339419841766357
863,train,4.296301364898682
864,train,4.277103900909424
865,train,4.308537483215332
866,train,4.297118186950684
867,train,4.272098064422607
868,train,4.273138523101807
869,train,4.284946441650391
870,train,4.267758369445801
871,train,4.267773151397705
872,train,4.2671308517456055
873,train,4.261921405792236
874,train,4.2696356773376465
875,train,4.239292144775391
876,train,4.2412495613098145
877,train,4.280956268310547
878,train,4.247638702392578
879,train,4.265990257263184
880,train,4.2674055099487305
881,train,4.254846096038818
882,train,4.238103866577148
883,train,4.215334892272949
884,train,4.2255330085754395
885,train,4.256547927856445
886,train,4.2221174240112305
887,train,4.268268585205078
888,train,4.27609920501709
889,train,4.253942489624023
890,train,4.289697647094727
891,train,4.25941801071167
892,train,4.234020709991455
893,train,4.229732513427734
894,train,4.208853721618652
895,train,4.2288031578063965
896,train,4.2084174156188965
897,train,4.196455001831055
898,train,4.254695892333984
899,train,4.219812870025635
900,train,4.213475227355957
900,val,4.196282386779785
900,hellaswag,0.24965146385182235
901,train,4.2057952880859375
902,train,4.193220138549805
903,train,4.208741188049316
904,train,4.177129745483398
905,train,4.216535568237305
906,train,4.199126243591309
907,train,4.223584175109863
908,train,4.270191192626953
909,train,4.20818567276001
910,train,4.202169895172119
911,train,4.233069896697998
912,train,4.226244926452637
913,train,4.186643600463867
914,train,4.223320007324219
915,train,4.23503303527832
916,train,4.215315818786621
917,train,4.198594570159912
918,train,4.18649435043335
919,train,4.188865661621094
920,train,4.217045783996582
921,train,4.200430870056152
922,train,4.194159984588623
923,train,4.202828407287598
924,train,4.1798787117004395
925,train,4.184981346130371
926,train,4.188953399658203
927,train,4.183635711669922
928,train,4.209092140197754
929,train,4.131278038024902
930,train,4.166304588317871
931,train,4.175477504730225
932,train,4.174595832824707
933,train,4.207937240600586
934,train,4.14518928527832
935,train,4.180965423583984
936,train,4.15977668762207
937,train,4.168671131134033
938,train,4.129714488983154
939,train,4.17241096496582
940,train,4.137709617614746
941,train,4.157917022705078
942,train,4.162353038787842
943,train,4.164551734924316
944,train,4.1874799728393555
945,train,4.152327537536621
946,train,4.148978233337402
947,train,4.173263072967529
948,train,4.162681579589844
949,train,4.1383957862854
950,train,4.177394866943359
951,train,4.161246299743652
952,train,4.144167900085449
953,train,4.159416198730469
954,train,4.168720722198486
955,train,4.166742324829102
956,train,4.146025657653809
957,train,4.159174919128418
958,train,4.1506757736206055
959,train,4.178242206573486
960,train,4.200872421264648
961,train,4.124428749084473
962,train,4.127939224243164
963,train,4.158354759216309
964,train,4.135809898376465
965,train,4.154197692871094
966,train,4.135417938232422
967,train,4.129619598388672
968,train,4.154128074645996
969,train,4.15244197845459
970,train,4.118817329406738
971,train,4.139434814453125
972,train,4.133955955505371
973,train,4.159865379333496
974,train,4.133645057678223
975,train,4.127692222595215
976,train,4.102948188781738
977,train,4.103694915771484
978,train,4.08343505859375
979,train,4.075697898864746
980,train,4.075892448425293
981,train,4.1425395011901855
982,train,4.105892658233643
983,train,4.155011177062988
984,train,4.1547017097473145
985,train,4.141191482543945
986,train,4.098179817199707
987,train,4.123352527618408
988,train,4.112491607666016
989,train,4.113232612609863
990,train,4.098081111907959
991,train,4.116577625274658
992,train,4.076141357421875
993,train,4.1259260177612305
994,train,4.11229944229126
995,train,4.093695163726807
996,train,4.1320600509643555
997,train,4.140175819396973
998,train,4.11432409286499
999,train,4.150041103363037
1000,train,4.139935493469238
1000,val,4.114254951477051
1000,hellaswag,0.2506472814180442
1001,train,4.134873867034912
1002,train,4.128538608551025
1003,train,4.12103796005249
1004,train,4.0920915603637695
1005,train,4.104111194610596
1006,train,4.080172538757324
1007,train,4.095282077789307
1008,train,4.11014986038208
1009,train,4.0653181076049805
1010,train,4.0614213943481445
1011,train,4.100680351257324
1012,train,4.0777106285095215
1013,train,4.031867504119873
1014,train,4.069746017456055
1015,train,4.090545654296875
1016,train,4.055612087249756
1017,train,4.062097549438477
1018,train,4.073296546936035
1019,train,4.071678161621094
1020,train,4.090232849121094
1021,train,4.041396617889404
1022,train,4.0486297607421875
1023,train,4.083759307861328
1024,train,4.051261901855469
1025,train,4.06405782699585
1026,train,4.069164276123047
1027,train,4.05885124206543
1028,train,4.041419982910156
1029,train,4.07747745513916
1030,train,4.0686116218566895
1031,train,4.084179878234863
1032,train,4.0677409172058105
1033,train,4.043892860412598
1034,train,4.058285236358643
1035,train,4.072947025299072
1036,train,4.038668632507324
1037,train,4.047245025634766
1038,train,4.052677631378174
1039,train,4.0359086990356445
1040,train,4.055819988250732
1041,train,4.077132225036621
1042,train,4.038843631744385
1043,train,4.055065155029297
1044,train,4.04971981048584
1045,train,4.031825065612793
1046,train,4.069091796875
1047,train,4.046894073486328
1048,train,4.030547142028809
1049,train,4.016286373138428
1050,train,4.014395713806152
1051,train,4.042754650115967
1052,train,4.061514854431152
1053,train,4.006289958953857
1054,train,4.076295852661133
1055,train,4.029543399810791
1056,train,4.088336944580078
1057,train,4.054888725280762
1058,train,4.047837734222412
1059,train,4.055980682373047
1060,train,4.038187026977539
1061,train,4.0096588134765625
1062,train,4.064373970031738
1063,train,4.028801918029785
1064,train,4.041642189025879
1065,train,4.01786994934082
1066,train,4.0359320640563965
1067,train,3.982239246368408
1068,train,4.03287935256958
1069,train,4.041349411010742
1070,train,4.001350402832031
1071,train,4.032802581787109
1072,train,4.050262451171875
1073,train,3.9994759559631348
1074,train,4.026297569274902
1075,train,4.034902095794678
1076,train,4.020209312438965
1077,train,4.02185583114624
1078,train,4.037278175354004
1079,train,4.052905082702637
1080,train,4.053102016448975
1081,train,3.9812979698181152
1082,train,3.9907264709472656
1083,train,4.021677017211914
1084,train,4.021302700042725
1085,train,4.011445045471191
1086,train,4.0125298500061035
1087,train,4.004561424255371
1088,train,4.019089698791504
1089,train,4.015200614929199
1090,train,4.005159378051758
1091,train,3.9974582195281982
1092,train,4.012409210205078
1093,train,4.01634407043457
1094,train,3.9770917892456055
1095,train,4.022284507751465
1096,train,4.001816749572754
1097,train,3.992441177368164
1098,train,3.9796900749206543
1099,train,3.997220277786255
1100,train,3.9999423027038574
1100,val,4.003597259521484
1100,hellaswag,0.25562636924915355
1101,train,4.024516582489014
1102,train,4.020017623901367
1103,train,4.0139288902282715
1104,train,4.00794792175293
1105,train,3.9900832176208496
1106,train,3.9949898719787598
1107,train,3.9770658016204834
1108,train,3.9785616397857666
1109,train,3.9769277572631836
1110,train,3.9581527709960938
1111,train,3.9997501373291016
1112,train,3.9860877990722656
1113,train,3.9978790283203125
1114,train,4.01509428024292
1115,train,4.009842872619629
1116,train,4.0119948387146
1117,train,3.991823673248291
1118,train,4.010430335998535
